title,authors,year,conference,link
Make-An-Animation: Large-Scale Text-conditional 3D Human Motion Generation.,"['Samaneh Azadi', 'Akbar Shah', 'Thomas Hayes', 'Devi Parikh', 'Sonal Gupta']",2023,ICCV 2023,https://doi.org/10.1109/ICCV51070.2023.01381
NSF: Neural Surface Fields for Human Modeling from Monocular Depth.,"['Yuxuan Xue', 'Bharat Lal Bhatnagar', 'Riccardo Marin', 'Nikolaos Sarafianos', 'Yuanlu Xu', 'Gerard Pons-Moll', 'Tony Tung']",2023,ICCV 2023,https://doi.org/10.1109/ICCV51070.2023.01382
Hierarchical Generation of Human-Object Interactions with Diffusion Probabilistic Models.,"['Huaijin Pi', 'Sida Peng', 'Minghui Yang', 'Xiaowei Zhou', 'Hujun Bao']",2023,ICCV 2023,https://doi.org/10.1109/ICCV51070.2023.01383
Dynamic Mesh Recovery from Partial Point Cloud Sequence.,"['Hojun Jang', 'Minkwan Kim', 'Jinseok Bae', 'Young Min Kim']",2023,ICCV 2023,https://doi.org/10.1109/ICCV51070.2023.01384
MotionBERT: A Unified Perspective on Learning Human Motion Representations.,"['Wentao Zhu', 'Xiaoxuan Ma', 'Zhaoyang Liu', 'Libin Liu', 'Wayne Wu', 'Yizhou Wang']",2023,ICCV 2023,https://doi.org/10.1109/ICCV51070.2023.01385
Novel-view Synthesis and Pose Estimation for Hand-Object Interaction from Sparse Views.,"['Wentian Qu', 'Zhaopeng Cui', 'Yinda Zhang', 'Chenyu Meng', 'Cuixia Ma', 'Xiaoming Deng', 'Hongan Wang']",2023,ICCV 2023,https://doi.org/10.1109/ICCV51070.2023.01386
OCHID-Fi: Occlusion-Robust Hand Pose Estimation in 3D via RF-Vision.,"['Shujie Zhang', 'Tianyue Zheng', 'Zhe Chen', 'Jingzhi Hu', 'Abdelwahed Khamis', 'Jiajun Liu', 'Jun Luo']",2023,ICCV 2023,https://doi.org/10.1109/ICCV51070.2023.01387
Neural Interactive Keypoint Detection.,"['Jie Yang', 'Ailing Zeng', 'Feng Li', 'Shilong Liu', 'Ruimao Zhang', 'Lei Zhang']",2023,ICCV 2023,https://doi.org/10.1109/ICCV51070.2023.01388
Plausible Uncertainties for Human Pose Regression.,"['Lennart Bramlage', 'Michelle Karg', 'Cristóbal Curio']",2023,ICCV 2023,https://doi.org/10.1109/ICCV51070.2023.01389
TORE: Token Reduction for Efficient Human Mesh Recovery with Transformer.,"['Zhiyang Dou', 'Qingxuan Wu', 'Cheng Lin', 'Zeyu Cao', 'Qiangqiang Wu', 'Weilin Wan', 'Taku Komura', 'Wenping Wang']",2023,ICCV 2023,https://doi.org/10.1109/ICCV51070.2023.01390
Weakly-supervised 3D Pose Transfer with Keypoints.,"['Jinnan Chen', 'Chen Li', 'Gim Hee Lee']",2023,ICCV 2023,https://doi.org/10.1109/ICCV51070.2023.01391
SATR: Zero-Shot Semantic Segmentation of 3D Shapes.,"['Ahmed Abdelreheem', 'Ivan Skorokhodov', 'Maks Ovsjanikov', 'Peter Wonka']",2023,ICCV 2023,https://doi.org/10.1109/ICCV51070.2023.01392
CiT: Curation in Training for Effective Vision-Language Data.,"['Hu Xu', 'Saining Xie', 'Po-Yao Huang', 'Licheng Yu', 'Russell Howes', 'Gargi Ghosh', 'Luke Zettlemoyer', 'Christoph Feichtenhofer']",2023,ICCV 2023,https://doi.org/10.1109/ICCV51070.2023.01393
Self-regulating Prompts: Foundational Model Adaptation without Forgetting.,"['Muhammad Uzair Khattak', 'Syed Talal Wasim', 'Muzammal Naseer', 'Salman Khan', 'Ming-Hsuan Yang', 'Fahad Shahbaz Khan']",2023,ICCV 2023,https://doi.org/10.1109/ICCV51070.2023.01394
Learning to Ground Instructional Articles in Videos through Narrations.,"['Effrosyni Mavroudi', 'Triantafyllos Afouras', 'Lorenzo Torresani']",2023,ICCV 2023,https://doi.org/10.1109/ICCV51070.2023.01395
RefEgo: Referring Expression Comprehension Dataset from First-Person Perception of Ego4D.,"['Shuhei Kurita', 'Naoki Katsura', 'Eri Onami']",2023,ICCV 2023,https://doi.org/10.1109/ICCV51070.2023.01396
Multi3DRefer: Grounding Text Description to Multiple 3D Objects.,"['Yiming Zhang', 'ZeMing Gong', 'Angel X. Chang']",2023,ICCV 2023,https://doi.org/10.1109/ICCV51070.2023.01397
Bayesian Prompt Learning for Image-Language Model Generalization.,"['Mohammad Mahdi Derakhshani', 'Enrique Sanchez', 'Adrian Bulat', 'Victor Guilherme Turrisi da Costa', 'Cees G. M. Snoek', 'Georgios Tzimiropoulos', 'Brais Martínez']",2023,ICCV 2023,https://doi.org/10.1109/ICCV51070.2023.01398
Who are you referring to? Coreference resolution in image narrations.,"['Arushi Goel', 'Basura Fernando', 'Frank Keller', 'Hakan Bilen']",2023,ICCV 2023,https://doi.org/10.1109/ICCV51070.2023.01399
Guiding image captioning models toward more specific captions.,"['Simon Kornblith', 'Lala Li', 'Zirui Wang', 'Thao Nguyen']",2023,ICCV 2023,https://doi.org/10.1109/ICCV51070.2023.01400
PreSTU: Pre-Training for Scene-Text Understanding.,"['Jihyung Kil', 'Soravit Changpinyo', 'Xi Chen', 'Hexiang Hu', 'Sebastian Goodman', 'Wei-Lun Chao', 'Radu Soricut']",2023,ICCV 2023,https://doi.org/10.1109/ICCV51070.2023.01401
Exploring Group Video Captioning with Efficient Relational Approximation.,"['Wang Lin', 'Tao Jin', 'Ye Wang', 'Wenwen Pan', 'Linjun Li', 'Xize Cheng', 'Zhou Zhao']",2023,ICCV 2023,https://doi.org/10.1109/ICCV51070.2023.01402
VLSlice: Interactive Vision-and-Language Slice Discovery.,"['Eric Slyman', 'Minsuk Kahng', 'Stefan Lee']",2023,ICCV 2023,https://doi.org/10.1109/ICCV51070.2023.01403
Pretrained Language Models as Visual Planners for Human Assistance.,"['Dhruvesh Patel', 'Hamid Eghbalzadeh', 'Nitin Kamra', 'Michael Louis Iuzzolino', 'Unnat Jain', 'Ruta Desai']",2023,ICCV 2023,https://doi.org/10.1109/ICCV51070.2023.01404
VQA Therapy: Exploring Answer Differences by Visually Grounding Answers.,"['Chongyan Chen', 'Samreen Anjum', 'Danna Gurari']",2023,ICCV 2023,https://doi.org/10.1109/ICCV51070.2023.01405
Towards High-Fidelity Text-Guided 3D Face Generation and Manipulation Using only Images.,"['Cuican Yu', 'Guansong Lu', 'Yihan Zeng', 'Jian Sun', 'Xiaodan Liang', 'Huibin Li', 'Zongben Xu', 'Songcen Xu', 'Wei Zhang', 'Hang Xu']",2023,ICCV 2023,https://doi.org/10.1109/ICCV51070.2023.01406
Zero-Shot Composed Image Retrieval with Textual Inversion.,"['Alberto Baldrati', 'Lorenzo Agnolucci', 'Marco Bertini', 'Alberto Del Bimbo']",2023,ICCV 2023,https://doi.org/10.1109/ICCV51070.2023.01407
PatchCT: Aligning Patch Set and Label Set with Conditional Transport for Multi-Label Image Classification.,"['Miaoge Li', 'Dongsheng Wang', 'Xinyang Liu', 'Zequn Zeng', 'Ruiying Lu', 'Bo Chen', 'Mingyuan Zhou']",2023,ICCV 2023,https://doi.org/10.1109/ICCV51070.2023.01408
Lip Reading for Low-resource Languages by Learning and Combining General Speech Knowledge and Language-specific Knowledge.,"['Minsu Kim', 'Jeong Hun Yeo', 'Jeongsoo Choi', 'Yong Man Ro']",2023,ICCV 2023,https://doi.org/10.1109/ICCV51070.2023.01409
ViewRefer: Grasp the Multi-view Knowledge for 3D Visual Grounding.,"['Zoey Guo', 'Yiwen Tang', 'Ray Zhang', 'Dong Wang', 'Zhigang Wang', 'Bin Zhao', 'Xuelong Li']",2023,ICCV 2023,https://doi.org/10.1109/ICCV51070.2023.01410
AerialVLN: Vision-and-Language Navigation for UAVs.,"['Shubo Liu', 'Hongsheng Zhang', 'Yuankai Qi', 'Peng Wang', 'Yanning Zhang', 'Qi Wu']",2023,ICCV 2023,https://doi.org/10.1109/ICCV51070.2023.01411
Linear Spaces of Meanings: Compositional Structures in Vision-Language Models.,"['Matthew Trager', 'Pramuditha Perera', 'Luca Zancato', 'Alessandro Achille', 'Parminder Bhatia', 'Stefano Soatto']",2023,ICCV 2023,https://doi.org/10.1109/ICCV51070.2023.01412
HiTeA: Hierarchical Temporal-Aware Video-Language Pre-training.,"['Qinghao Ye', 'Guohai Xu', 'Ming Yan', 'Haiyang Xu', 'Qi Qian', 'Ji Zhang', 'Fei Huang']",2023,ICCV 2023,https://doi.org/10.1109/ICCV51070.2023.01413
EgoTV: Egocentric Task Verification from Natural Language Task Descriptions.,"['Rishi Hazra', 'Brian Chen', 'Akshara Rai', 'Nitin Kamra', 'Ruta Desai']",2023,ICCV 2023,https://doi.org/10.1109/ICCV51070.2023.01414
SINC: Self-Supervised In-Context Learning for Vision-Language Tasks.,"['Yi-Syuan Chen', 'Yun-Zhu Song', 'Cheng Yu Yeo', 'Bei Liu', 'Jianlong Fu', 'Hong-Han Shuai']",2023,ICCV 2023,https://doi.org/10.1109/ICCV51070.2023.01415
VLN-PETL: Parameter-Efficient Transfer Learning for Vision-and-Language Navigation.,"['Yanyuan Qiao', 'Zheng Yu', 'Qi Wu']",2023,ICCV 2023,https://doi.org/10.1109/ICCV51070.2023.01416
Going Denser with Open-Vocabulary Part Segmentation.,"['Peize Sun', 'Shoufa Chen', 'Chenchen Zhu', 'Fanyi Xiao', 'Ping Luo', 'Saining Xie', 'Zhicheng Yan']",2023,ICCV 2023,https://doi.org/10.1109/ICCV51070.2023.01417
Temporal Collection and Distribution for Referring Video Object Segmentation.,"['Jiajin Tang', 'Ge Zheng', 'Sibei Yang']",2023,ICCV 2023,https://doi.org/10.1109/ICCV51070.2023.01418
Inverse Compositional Learning for Weakly-supervised Relation Grounding.,"['Huan Li', 'Ping Wei', 'Zeyu Ma', 'Nanning Zheng']",2023,ICCV 2023,https://doi.org/10.1109/ICCV51070.2023.01419
Why Is Prompt Tuning for Vision-Language Models Robust to Noisy Labels?,"['Cheng-En Wu', 'Yu Tian', 'Haichao Yu', 'Heng Wang', 'Pedro Morgado', 'Yu Hen Hu', 'Linjie Yang']",2023,ICCV 2023,https://doi.org/10.1109/ICCV51070.2023.01420
Champagne: Learning Real-world Conversation from Large-Scale Web Videos.,"['Seungju Han', 'Jack Hessel', 'Nouha Dziri', 'Yejin Choi', 'Youngjae Yu']",2023,ICCV 2023,https://doi.org/10.1109/ICCV51070.2023.01421
RCA-NOC: Relative Contrastive Alignment for Novel Object Captioning.,"['Jiashuo Fan', 'Yaoyuan Liang', 'Leyao Liu', 'Shao-Lun Huang', 'Lei Zhang']",2023,ICCV 2023,https://doi.org/10.1109/ICCV51070.2023.01422
DIME-FM : DIstilling Multimodal and Efficient Foundation Models.,"['Ximeng Sun', 'Pengchuan Zhang', 'Peizhao Zhang', 'Hardik Shah', 'Kate Saenko', 'Xide Xia']",2023,ICCV 2023,https://doi.org/10.1109/ICCV51070.2023.01423
Black Box Few-Shot Adaptation for Vision-Language models.,"['Yassine Ouali', 'Adrian Bulat', 'Brais Martínez', 'Georgios Tzimiropoulos']",2023,ICCV 2023,https://doi.org/10.1109/ICCV51070.2023.01424
Shatter and Gather: Learning Referring Image Segmentation with Text Supervision.,"['Dongwon Kim', 'Namyup Kim', 'Cuiling Lan', 'Suha Kwak']",2023,ICCV 2023,https://doi.org/10.1109/ICCV51070.2023.01425
Accurate and Fast Compressed Video Captioning.,"['Yaojie Shen', 'Xin Gu', 'Kai Xu', 'Heng Fan', 'Longyin Wen', 'Libo Zhang']",2023,ICCV 2023,https://doi.org/10.1109/ICCV51070.2023.01426
Exploring Temporal Concurrency for Video-Language Representation Learning.,"['Heng Zhang', 'Daqing Liu', 'Zezhong Lv', 'Bing Su', 'Dacheng Tao']",2023,ICCV 2023,https://doi.org/10.1109/ICCV51070.2023.01427
Verbs in Action: Improving verb understanding in video-language models.,"['Liliane Momeni', 'Mathilde Caron', 'Arsha Nagrani', 'Andrew Zisserman', 'Cordelia Schmid']",2023,ICCV 2023,https://doi.org/10.1109/ICCV51070.2023.01428
Sign Language Translation with Iterative Prototype.,"['Huijie Yao', 'Wengang Zhou', 'Hao Feng', 'Hezhen Hu', 'Hao Zhou', 'Houqiang Li']",2023,ICCV 2023,https://doi.org/10.1109/ICCV51070.2023.01429
Contrastive Feature Masking Open-Vocabulary Vision Transformer.,"['Dahun Kim', 'Anelia Angelova', 'Weicheng Kuo']",2023,ICCV 2023,https://doi.org/10.1109/ICCV51070.2023.01430
Toward Unsupervised Realistic Visual Question Answering.,"['Yuwei Zhang', 'Chih-Hui Ho', 'Nuno Vasconcelos']",2023,ICCV 2023,https://doi.org/10.1109/ICCV51070.2023.01431
GridMM: Grid Memory Map for Vision-and-Language Navigation.,"['Zihan Wang', 'Xiangyang Li', 'Jiahao Yang', 'Yeqi Liu', 'Shuqiang Jiang']",2023,ICCV 2023,https://doi.org/10.1109/ICCV51070.2023.01432
"Video Background Music Generation: Dataset, Method and Evaluation.","['Le Zhuo', 'Zhaokai Wang', 'Baisen Wang', 'Yue Liao', 'Chenxi Bao', 'Stanley Peng', 'Songhao Han', 'Aixi Zhang', 'Fei Fang', 'Si Liu']",2023,ICCV 2023,https://doi.org/10.1109/ICCV51070.2023.01433
Prompt Switch: Efficient CLIP Adaptation for Text-Video Retrieval.,"['Chaorui Deng', 'Qi Chen', 'Pengda Qin', 'Da Chen', 'Qi Wu']",2023,ICCV 2023,https://doi.org/10.1109/ICCV51070.2023.01434
Prompt-aligned Gradient for Prompt Tuning.,"['Beier Zhu', 'Yulei Niu', 'Yucheng Han', 'Yue Wu', 'Hanwang Zhang']",2023,ICCV 2023,https://doi.org/10.1109/ICCV51070.2023.01435
Knowledge-Aware Prompt Tuning for Generalizable Vision-Language Models.,"['Baoshuo Kan', 'Teng Wang', 'Wenpeng Lu', 'Xiantong Zhen', 'Weili Guan', 'Feng Zheng']",2023,ICCV 2023,https://doi.org/10.1109/ICCV51070.2023.01436
Order-Prompted Tag Sequence Generation for Video Tagging.,"['Zongyang Ma', 'Ziqi Zhang', 'Yuxin Chen', 'Zhongang Qi', 'Yingmin Luo', 'Zekun Li', 'Chunfeng Yuan', 'Bing Li', 'Xiaohu Qie', 'Ying Shan', 'Weiming Hu']",2023,ICCV 2023,https://doi.org/10.1109/ICCV51070.2023.01437
What does a platypus look like? Generating customized prompts for zero-shot image classification.,"['Sarah M. Pratt', 'Ian Covert', 'Rosanne Liu', 'Ali Farhadi']",2023,ICCV 2023,https://doi.org/10.1109/ICCV51070.2023.01438
PromptStyler: Prompt-driven Style Generation for Source-free Domain Generalization.,"['Junhyeong Cho', 'Gilhyun Nam', 'Sungyeon Kim', 'Hunmin Yang', 'Suha Kwak']",2023,ICCV 2023,https://doi.org/10.1109/ICCV51070.2023.01439
DiffDis: Empowering Generative Diffusion Model with Cross-Modal Discrimination Capability.,"['Runhui Huang', 'Jianhua Han', 'Guansong Lu', 'Xiaodan Liang', 'Yihan Zeng', 'Wei Zhang', 'Hang Xu']",2023,ICCV 2023,https://doi.org/10.1109/ICCV51070.2023.01440
EdaDet: Open-Vocabulary Object Detection Using Early Dense Alignment.,"['Cheng Shi', 'Sibei Yang']",2023,ICCV 2023,https://doi.org/10.1109/ICCV51070.2023.01441
MixSpeech: Cross-Modality Self-Learning with Audio-Visual Stream Mixup for Visual Speech Translation and Recognition.,"['Xize Cheng', 'Tao Jin', 'Rongjie Huang', 'Linjun Li', 'Wang Lin', 'Zehan Wang', 'Ye Wang', 'Huadai Liu', 'Aoxiong Yin', 'Zhou Zhao']",2023,ICCV 2023,https://doi.org/10.1109/ICCV51070.2023.01442
Waffling around for Performance: Visual Classification with Random Words and Broad Concepts.,"['Karsten Roth', 'Jae-Myung Kim', 'A. Sophia Koepke', 'Oriol Vinyals', 'Cordelia Schmid', 'Zeynep Akata']",2023,ICCV 2023,https://doi.org/10.1109/ICCV51070.2023.01443
March in Chat: Interactive Prompting for Remote Embodied Referring Expression.,"['Yanyuan Qiao', 'Yuankai Qi', 'Zheng Yu', 'Jing Liu', 'Qi Wu']",2023,ICCV 2023,https://doi.org/10.1109/ICCV51070.2023.01444
Kick Back & Relax: Learning to Reconstruct the World by Watching SlowTV.,"['Jaime Spencer', 'Simon Hadfield', 'Chris Russell', 'Richard Bowden']",2023,ICCV 2023,https://doi.org/10.1109/ICCV51070.2023.01445
Novel Scenes & Classes: Towards Adaptive Open-set Object Detection.,"['Wuyang Li', 'Xiaoqing Guo', 'Yixuan Yuan']",2023,ICCV 2023,https://doi.org/10.1109/ICCV51070.2023.01446
Improving Unsupervised Visual Program Inference with Code Rewriting Families.,"['Aditya Ganeshan', 'R. Kenny Jones', 'Daniel Ritchie']",2023,ICCV 2023,https://doi.org/10.1109/ICCV51070.2023.01447
Denoising Diffusion Autoencoders are Unified Self-supervised Learners.,"['Weilai Xiang', 'Hongyu Yang', 'Di Huang', 'Yunhong Wang']",2023,ICCV 2023,https://doi.org/10.1109/ICCV51070.2023.01448
Self-Ordering Point Clouds.,"['Pengwan Yang', 'Cees G. M. Snoek', 'Yuki M. Asano']",2023,ICCV 2023,https://doi.org/10.1109/ICCV51070.2023.01449
MOST: Multiple Object localization with Self-supervised Transformers for object discovery.,"['Sai Saketh Rambhatla', 'Ishan Misra', 'Rama Chellappa', 'Abhinav Shrivastava']",2023,ICCV 2023,https://doi.org/10.1109/ICCV51070.2023.01450
CHORUS: Learning Canonicalized 3D Human-Object Spatial Relations from Unbounded Synthesized Images.,"['Sookwan Han', 'Hanbyul Joo']",2023,ICCV 2023,https://doi.org/10.1109/ICCV51070.2023.01451
Identity-Seeking Self-Supervised Representation Learning for Generalizable Person Re-identification.,"['Zhaopeng Dou', 'Zhongdao Wang', 'Yali Li', 'Shengjin Wang']",2023,ICCV 2023,https://doi.org/10.1109/ICCV51070.2023.01452
Anatomical Invariance Modeling and Semantic Alignment for Self-supervised Learning in 3D Medical Image Analysis.,"['Yankai Jiang', 'Mingze Sun', 'Heng Guo', 'Xiaoyu Bai', 'Ke Yan', 'Le Lu', 'Minfeng Xu']",2023,ICCV 2023,https://doi.org/10.1109/ICCV51070.2023.01453
IOMatch: Simplifying Open-Set Semi-Supervised Learning with Joint Inliers and Outliers Utilization.,"['Zekun Li', 'Lei Qi', 'Yinghuan Shi', 'Yang Gao']",2023,ICCV 2023,https://doi.org/10.1109/ICCV51070.2023.01454
Enhancing Sample Utilization through Sample Adaptive Augmentation in Semi-Supervised Learning.,"['Guan Gui', 'Zhen Zhao', 'Lei Qi', 'Luping Zhou', 'Lei Wang', 'Yinghuan Shi']",2023,ICCV 2023,https://doi.org/10.1109/ICCV51070.2023.01455
When Noisy Labels Meet Long Tail Dilemmas: A Representation Calibration Method.,"['Manyi Zhang', 'Xuyang Zhao', 'Jun Yao', 'Chun Yuan', 'Weiran Huang']",2023,ICCV 2023,https://doi.org/10.1109/ICCV51070.2023.01456
Cross-Ray Neural Radiance Fields for Novel-view Synthesis from Unconstrained Image Collections.,"['Yifan Yang', 'Shuhai Zhang', 'Zixiong Huang', 'Yubing Zhang', 'Mingkui Tan']",2023,ICCV 2023,https://doi.org/10.1109/ICCV51070.2023.01457
Effective Real Image Editing with Accelerated Iterative Diffusion Inversion.,"['Zhihong Pan', 'Riccardo Gherardi', 'Xiufeng Xie', 'Stephen Huang']",2023,ICCV 2023,https://doi.org/10.1109/ICCV51070.2023.01458
Simulating Fluids in Real-World Still Images.,"['Siming Fan', 'Jingtan Piao', 'Chen Qian', 'Hongsheng Li', 'Kwan-Yee Lin']",2023,ICCV 2023,https://doi.org/10.1109/ICCV51070.2023.01459
FateZero: Fusing Attentions for Zero-shot Text-based Video Editing.,"['Chenyang Qi', 'Xiaodong Cun', 'Yong Zhang', 'Chenyang Lei', 'Xintao Wang', 'Ying Shan', 'Qifeng Chen']",2023,ICCV 2023,https://doi.org/10.1109/ICCV51070.2023.01460
ELITE: Encoding Visual Concepts into Textual Embeddings for Customized Text-to-Image Generation.,"['Yuxiang Wei', 'Yabo Zhang', 'Zhilong Ji', 'Jinfeng Bai', 'Lei Zhang', 'Wangmeng Zuo']",2023,ICCV 2023,https://doi.org/10.1109/ICCV51070.2023.01461
Text2Video-Zero: Text-to-Image Diffusion Models are Zero-Shot Video Generators.,"['Levon Khachatryan', 'Andranik Movsisyan', 'Vahram Tadevosyan', 'Roberto Henschel', 'Zhangyang Wang', 'Shant Navasardyan', 'Humphrey Shi']",2023,ICCV 2023,https://doi.org/10.1109/ICCV51070.2023.01462
Chupa: Carving 3D Clothed Humans from Skinned Shape Priors using 2D Diffusion Probabilistic Models.,"['Byungjun Kim', 'Patrick Kwon', 'Kwangho Lee', 'Myunggi Lee', 'Sookwan Han', 'Daesik Kim', 'Hanbyul Joo']",2023,ICCV 2023,https://doi.org/10.1109/ICCV51070.2023.01463
DiffPose: Multi-hypothesis Human Pose Estimation using Diffusion Models.,"['Karl Holmquist', 'Bastian Wandt']",2023,ICCV 2023,https://doi.org/10.1109/ICCV51070.2023.01464
HumanSD: A Native Skeleton-Guided Diffusion Model for Human Image Generation.,"['Xuan Ju', 'Ailing Zeng', 'Chenchen Zhao', 'Jianan Wang', 'Lei Zhang', 'Qiang Xu']",2023,ICCV 2023,https://doi.org/10.1109/ICCV51070.2023.01465
Role-aware Interaction Generation from Textual Description.,"['Mikihiro Tanaka', 'Kent Fujiwara']",2023,ICCV 2023,https://doi.org/10.1109/ICCV51070.2023.01466
PhysDiff: Physics-Guided Human Motion Diffusion Model.,"['Ye Yuan', 'Jiaming Song', 'Umar Iqbal', 'Arash Vahdat', 'Jan Kautz']",2023,ICCV 2023,https://doi.org/10.1109/ICCV51070.2023.01467
Forward Flow for Novel View Synthesis of Dynamic Scenes.,"['Xiang Guo', 'Jiadai Sun', 'Yuchao Dai', 'Guanying Chen', 'Xiaoqing Ye', 'Xiao Tan', 'Errui Ding', 'Yumeng Zhang', 'Jingdong Wang']",2023,ICCV 2023,https://doi.org/10.1109/ICCV51070.2023.01468
Noise2Info: Noisy Image to Information of Noise for Self-Supervised Image Denoising.,"['Jiachuan Wang', 'Shimin Di', 'Lei Chen', 'Charles Wang Wai Ng']",2023,ICCV 2023,https://doi.org/10.1109/ICCV51070.2023.01469
Box-based Refinement for Weakly Supervised and Unsupervised Localization Tasks.,"['Eyal Gomel', 'Tal Shaharabany', 'Lior Wolf']",2023,ICCV 2023,https://doi.org/10.1109/ICCV51070.2023.01470
Diverse Cotraining Makes Strong Semi-Supervised Segmentor.,"['Yijiang Li', 'Xinjiang Wang', 'Lihe Yang', 'Litong Feng', 'Wayne Zhang', 'Ying Gao']",2023,ICCV 2023,https://doi.org/10.1109/ICCV51070.2023.01471
SSB: Simple but Strong Baseline for Boosting Performance of Open-Set Semi-Supervised Learning.,"['Yue Fan', 'Anna Kukleva', 'Dengxin Dai', 'Bernt Schiele']",2023,ICCV 2023,https://doi.org/10.1109/ICCV51070.2023.01472
Late Stopping: Avoiding Confidently Learning from Mislabeled Examples.,"['Suqin Yuan', 'Lei Feng', 'Tongliang Liu']",2023,ICCV 2023,https://doi.org/10.1109/ICCV51070.2023.01473
Ponder: Point Cloud Pre-training via Neural Rendering.,"['Di Huang', 'Sida Peng', 'Tong He', 'Honghui Yang', 'Xiaowei Zhou', 'Wanli Ouyang']",2023,ICCV 2023,https://doi.org/10.1109/ICCV51070.2023.01474
Semantics-Consistent Feature Search for Self-Supervised Visual Representation Learning.,"['Kaiyou Song', 'Shan Zhang', 'Zimeng Luo', 'Tong Wang', 'Jin Xie']",2023,ICCV 2023,https://doi.org/10.1109/ICCV51070.2023.01475
Stable and Causal Inference for Discriminative Self-supervised Deep Visual Representations.,"['Yuewei Yang', 'Hai Li', 'Yiran Chen']",2023,ICCV 2023,https://doi.org/10.1109/ICCV51070.2023.01476
Towards Semi-supervised Learning with Non-random Missing Labels.,"['Yue Duan', 'Zhen Zhao', 'Lei Qi', 'Luping Zhou', 'Lei Wang', 'Yinghuan Shi']",2023,ICCV 2023,https://doi.org/10.1109/ICCV51070.2023.01477
Hallucination Improves the Performance of Unsupervised Visual Representation Learning.,"['Jing Wu', 'Jennifer A. Hobbs', 'Naira Hovakimyan']",2023,ICCV 2023,https://doi.org/10.1109/ICCV51070.2023.01478
Audiovisual Masked Autoencoders.,"['Mariana-Iuliana Georgescu', 'Eduardo Fonseca', 'Radu Tudor Ionescu', 'Mario Lucic', 'Cordelia Schmid', 'Anurag Arnab']",2023,ICCV 2023,https://doi.org/10.1109/ICCV51070.2023.01479
PADCLIP: Pseudo-labeling with Adaptive Debiasing in CLIP for Unsupervised Domain Adaptation.,"['Zhengfeng Lai', 'Noranart Vesdapunt', 'Ning Zhou', 'Jun Wu', 'Cong Phuoc Huynh', 'Xuelu Li', 'Kah Kuen Fu', 'Chen-Nee Chuah']",2023,ICCV 2023,https://doi.org/10.1109/ICCV51070.2023.01480
Removing Anomalies as Noises for Industrial Defect Localization.,"['Fanbin Lu', 'Xufeng Yao', 'Chi-Wing Fu', 'Jiaya Jia']",2023,ICCV 2023,https://doi.org/10.1109/ICCV51070.2023.01481
SparseMAE: Sparse Training Meets Masked Autoencoders.,"['Aojun Zhou', 'Yang Li', 'Zipeng Qin', 'Jianbo Liu', 'Junting Pan', 'Renrui Zhang', 'Rui Zhao', 'Peng Gao', 'Hongsheng Li']",2023,ICCV 2023,https://doi.org/10.1109/ICCV51070.2023.01482
Shrinking Class Space for Enhanced Certainty in Semi-Supervised Learning.,"['Lihe Yang', 'Zhen Zhao', 'Lei Qi', 'Yu Qiao', 'Yinghuan Shi', 'Hengshuang Zhao']",2023,ICCV 2023,https://doi.org/10.1109/ICCV51070.2023.01483
Logic-induced Diagnostic Reasoning for Semi-supervised Semantic Segmentation.,"['Chen Liang', 'Wenguan Wang', 'Jiaxu Miao', 'Yi Yang']",2023,ICCV 2023,https://doi.org/10.1109/ICCV51070.2023.01484
GasMono: Geometry-Aided Self-Supervised Monocular Depth Estimation for Indoor Scenes.,"['Chaoqiang Zhao', 'Matteo Poggi', 'Fabio Tosi', 'Lei Zhou', 'Qiyu Sun', 'Yang Tang', 'Stefano Mattoccia']",2023,ICCV 2023,https://doi.org/10.1109/ICCV51070.2023.01485
Is Imitation All You Need? Generalized Decision-Making with Dual-Phase Training.,"['Yao Wei', 'Yanchao Sun', 'Ruijie Zheng', 'Sai Vemprala', 'Rogerio Bonatti', 'Shuhang Chen', 'Ratnesh Madaan', 'Zhongjie Ba', 'Ashish Kapoor', 'Shuang Ma']",2023,ICCV 2023,https://doi.org/10.1109/ICCV51070.2023.01486
Benchmarking Low-Shot Robustness to Natural Distribution Shifts.,"['Aaditya Singh', 'Kartik Sarangmath', 'Prithvijit Chattopadhyay', 'Judy Hoffman']",2023,ICCV 2023,https://doi.org/10.1109/ICCV51070.2023.01487
All4One: Symbiotic Neighbour Contrastive Learning via Self-Attention and Redundancy Reduction.,"['Imanol G. Estepa', 'Ignacio Sarasúa', 'Bhalaji Nagarajan', 'Petia Radeva']",2023,ICCV 2023,https://doi.org/10.1109/ICCV51070.2023.01488
Weakly Supervised Learning of Semantic Correspondence through Cascaded Online Correspondence Refinement.,"['Yiwen Huang', 'Yixuan Sun', 'Chenghang Lai', 'Qing Xu', 'Xiaomei Wang', 'Xuli Shen', 'Weifeng Ge']",2023,ICCV 2023,https://doi.org/10.1109/ICCV51070.2023.01489
Tracking without Label: Unsupervised Multiple Object Tracking via Contrastive Similarity Learning.,"['Sha Meng', 'Dian Shao', 'Jiacheng Guo', 'Shan Gao']",2023,ICCV 2023,https://doi.org/10.1109/ICCV51070.2023.01490
Active Self-Supervised Learning: A Few Low-Cost Relationships Are All You Need.,"['Vivien Cabannes', 'Léon Bottou', 'Yann LeCun', 'Randall Balestriero']",2023,ICCV 2023,https://doi.org/10.1109/ICCV51070.2023.01491
